Date,TLT.O_ret_1d,TLT.O_ret_5d,TLT.O_ret_20d,TLT.O_macd,TLT.O_rsi_14,TLT.O_vol_20d,Term_Spread_level,Term_Spread_diff,Credit_Spread_level,Credit_Spread_diff,Breakeven_Inflation_level,Breakeven_Inflation_diff,VIX_level,VIX_diff,Gold_Spot_logret,WTI_Crude_logret,DXY_logret,target
2006-06-28,-0.005272630549503471,-0.010041925389201525,-0.005272630549503471,-0.28735947444084786,36.984144226366396,0.07787335886839727,-0.04,-0.010000000000000002,1.69,-0.010000000000000009,2.57,-0.010000000000000231,15.79,-0.6099999999999994,0.00015198723336478146,0.001386962774348806,0.0018486429297100346,0.003358525407134224
2006-06-29,0.003358525407134224,-0.0009575105459266514,-0.0023920595068268706,-0.29833283128274957,41.32341913894946,0.0789016868166626,0.01,0.05,1.69,0.0,2.61,0.040000000000000036,13.03,-2.76,0.06736033394865719,0.01853812099891106,-0.008811651217655477,0.009652699627914098
2006-06-30,0.009652699627914098,0.010730996024252853,-0.005558526522859557,-0.23891500167133017,51.68765162239714,0.07256047220453622,-0.01,-0.02,1.67,-0.020000000000000018,2.61,0.0,13.08,0.05000000000000071,0.019695368299728427,0.00596854728969486,-0.007598376612627465,-0.004874288911074054
2006-07-03,-0.004874288911074054,0.007776554115148466,-0.009134650384686518,-0.22234644568892747,47.14803225439454,0.07431648895403958,-0.02,-0.01,1.68,0.010000000000000009,2.59,-0.020000000000000018,13.05,-0.02999999999999936,0.03987148372339083,0.0,-0.00046948357669842147,0.0
2006-07-04,0.0,0.002864305574470692,-0.013847194450058426,-0.20683152068062327,47.14803225439454,0.07180925713369442,-0.02,0.0,1.68,0.0,2.59,0.0,13.05,0.0,0.0,0.0,0.0,-0.008016794356544375
2006-07-05,-0.008016794356544375,0.00012014176742971536,-0.022099034053894743,-0.2457661917347309,40.4199841097441,0.07623344997389934,-0.01,0.01,1.67,-0.010000000000000009,2.6,0.010000000000000231,14.15,1.0999999999999996,-0.023361593294746512,0.01689727744730842,0.0049186186526289305,0.006108169179742261
2006-07-06,0.006108169179742261,0.0028697855400376775,-0.01798652204878234,-0.23278604863770624,46.65965129719803,0.079767690111635,-0.03,-0.019999999999999997,1.66,-0.010000000000000009,2.6,0.0,13.65,-0.5,0.01164744291743558,-0.0026631174194837732,-0.002924833907246806,0.0064270633042150275
2006-07-07,0.0064270633042150275,-0.00035585078366129986,-0.016822936595985355,-0.17688666531510933,52.34991926756788,0.08105654061294705,-0.03,0.0,1.66,0.0,2.59,-0.010000000000000231,13.97,0.3200000000000003,-0.016523658753661873,-0.016671534287972006,-0.004344514553784034,0.0009486541681446162
2006-07-10,0.0009486541681446162,0.005467092295557347,-0.01669056140733849,-0.12469328333510532,53.14734813994652,0.08109379443899134,-0.04,-0.010000000000000002,1.66,0.0,2.57,-0.020000000000000018,14.02,0.049999999999998934,-0.0021365320508853073,-0.003531173029547444,0.0061004412560490785,0.0031950799324538272
2006-07-11,0.0031950799324538272,0.00866217222801135,-0.01419461923349518,-0.060841564879723364,55.83378686794607,0.08219634565261852,-0.07,-0.030000000000000006,1.67,0.010000000000000009,2.57,0.0,13.14,-0.879999999999999,0.023119657654385808,0.007455134495016739,-0.0016387689492165824,0.00023626698278830427
2006-07-12,0.00023626698278830427,0.016915233567344052,-0.0038903674177571913,-0.00852649697445429,56.03488216732035,0.07440530642023167,-0.07,0.0,1.66,-0.010000000000000009,2.56,-0.009999999999999787,14.49,1.3499999999999996,-0.008122971625665451,0.012614230599490274,0.006422629656467192,0.0038903674177572086
2006-07-13,0.0038903674177572086,0.014697431805359104,0.005782068147406746,0.0588830462216805,59.32567636301964,0.07267279340787884,-0.04,0.030000000000000006,1.66,0.0,2.57,0.009999999999999787,17.79,3.299999999999999,-0.03127304172966007,0.022546937059912488,-0.0013977870650911772,0.000588131523157657
2006-07-14,0.000588131523157657,0.008858500024301781,0.008621252099108252,0.11501436301385581,59.81645034062402,0.07205273125874245,-0.01,0.03,1.69,0.030000000000000027,2.57,0.0,18.05,0.26000000000000156,0.01703500258721752,0.00130293178041584,0.003490811084989276,0.0015275251192969517
2006-07-17,0.0015275251192969517,0.009437370975454098,0.011573109803416854,0.16805155579389464,61.12967020618549,0.0718060216177821,-0.05,-0.04,1.68,-0.010000000000000009,2.58,0.010000000000000231,18.64,0.5899999999999999,-0.03472205722445187,-0.014426479710223353,0.010054982143090623,-0.008608036172869747
2006-07-18,-0.008608036172869747,-0.002365745129869469,0.004629363125495224,0.14945617628202967,51.04219113872573,0.07859232842714386,-0.06,-0.009999999999999995,1.68,0.0,2.58,0.0,17.74,-0.9000000000000021,-0.011558332488334915,-0.02447136890275662,0.0005748117649791015,0.009429584250296564
2006-07-19,0.009429584250296564,0.006827572137638721,0.013821022083210958,0.19700160627948549,59.02262554549602,0.08510499140136964,-0.06,0.0,1.69,0.010000000000000009,2.57,-0.010000000000000231,15.55,-2.1899999999999977,0.03790344986868386,-0.01472820841047983,-0.006341175338447466,0.0029286028077259297
2006-07-20,0.0029286028077259297,0.005865807527607441,0.022475514327077385,0.2519502866902599,61.15365488559776,0.08193566977532027,-0.03,0.03,1.69,0.0,2.58,0.010000000000000231,16.21,0.6600000000000001,-0.04478678683162019,0.016486510074003036,-0.0027797099204970956,-0.0018733174896488098
2006-07-21,-0.0018733174896488098,0.0034043585148008162,0.02263800377969424,0.27936648602417335,59.03754485095421,0.08185455440530791,-0.03,0.0,1.69,0.0,2.56,-0.020000000000000018,17.4,1.1899999999999977,-0.030262845281253347,-0.006507615156738189,-0.003369157993856792,-0.0005861321309590095
2006-07-24,-0.0005861321309590095,0.0012907012645448676,0.023971718650704948,0.29367414663023794,58.35794925517601,0.08133028053994808,-0.05,-0.020000000000000004,1.69,0.0,2.56,0.0,14.98,-2.419999999999998,0.016499816907496804,0.010418875116283453,0.004759978802199757,-0.002935825019833313
2006-07-25,-0.002935825019833313,0.006962912417581377,0.016123645090193848,0.2815941183685453,54.95183542595806,0.0813484169223977,-0.04,0.010000000000000002,1.68,-0.010000000000000009,2.59,0.029999999999999805,14.85,-0.13000000000000078,0.02698051161348477,-0.011235312772193747,0.0034686125654037952,0.003639142362152718
2006-07-26,0.003639142362152718,0.0011724705294376041,0.025035418001850177,0.2936500037091747,58.20905959115224,0.07862088160642759,-0.02,0.02,1.68,0.0,2.6,0.010000000000000231,14.62,-0.23000000000000043,0.014460486331054108,0.004888657210331252,-0.008228591367603412,-0.0015244799199894534
2006-07-27,-0.0015244799199894534,-0.003280612198277745,0.0201524126747265,0.289378688762838,56.36840361760729,0.07879587657988173,0.0,0.02,1.65,-0.030000000000000027,2.6,0.0,14.94,0.3200000000000003,-0.02971581598198387,0.00916942778366148,-0.0006984866407382487,0.0057340277638695996
2006-07-28,0.0057340277638695996,0.004326733055240637,0.01623374081068212,0.32182277319220987,61.33174377715208,0.07418650542040445,0.02,0.02,1.67,0.020000000000000018,2.59,-0.010000000000000231,14.33,-0.6099999999999994,0.03127047674313937,-0.016238516492908067,-0.005020149472508777,0.001166180890182394
2006-07-31,0.001166180890182394,0.0060790460763821925,0.022274210611938475,0.3515516396460754,62.2749175976115,0.07107957031294282,0.02,0.0,1.68,0.010000000000000009,2.58,-0.009999999999999787,14.95,0.6199999999999992,0.0016227470312324415,0.017043561484730085,-0.0016399207142512927,-0.003970576278037783
2006-08-01,-0.003970576278037783,0.0050442948181776606,0.01830363433390081,0.34371469296866053,57.169134430490935,0.07326835338537198,0.02,0.0,1.69,0.010000000000000009,2.59,0.009999999999999787,15.05,0.10000000000000142,0.024649625688473897,0.004950173998883607,-0.0029351356557626965,0.0037374488728555916
2006-08-02,0.0037374488728555916,0.005142601328880462,0.030057877563300747,0.35918472399953316,60.45532650842717,0.06575815147540905,-0.01,-0.03,1.69,0.0,2.6,0.010000000000000231,14.34,-0.7100000000000009,0.020828414266434496,0.01628204610689036,0.0,0.00023312740518220833
2006-08-03,0.00023312740518220833,0.006900208654052137,0.02418283578874079,0.3688072870693162,60.658492862605605,0.06357150811230404,-0.02,-0.01,1.68,-0.010000000000000009,2.61,0.009999999999999787,14.46,0.120000000000001,-0.01876712454386424,-0.007512391179024455,-0.0003527959112267105,0.006042314455962662
2006-08-04,0.006042314455962662,0.007208495346145086,0.023798086940488176,0.4136248816445658,65.60618008958137,0.0631660343478154,0.0,0.02,1.69,0.010000000000000009,2.61,0.0,14.34,-0.120000000000001,-0.005575263090746603,-0.010773529755117745,-0.0053069291365132245,0.000579072342315051
2006-08-07,0.000579072342315051,0.0066213867982777555,0.023428505114658927,0.4480133117916125,66.04832415885386,0.06319837078041664,-0.03,-0.03,1.67,-0.020000000000000018,2.64,0.03000000000000025,15.23,0.8900000000000006,0.011187871938063714,0.02990409221715695,0.002126152466428763,-0.002202261104502237
2006-08-08,-0.002202261104502237,0.008389701971813183,0.018031164077702673,0.4546935540801371,62.74731436089512,0.06380719790025266,0.02,0.05,1.7,0.030000000000000027,2.66,0.020000000000000018,15.23,0.0,-0.010635843218552364,-0.009912693663986666,-0.0010625111677820685,-0.0032543031974823088
2006-08-09,-0.0032543031974823088,0.0013979499014753574,0.014540593897432178,0.43240948688077196,58.13605369562079,0.06547120387549708,0.01,-0.01,1.73,0.030000000000000027,2.64,-0.020000000000000018,15.2,-0.030000000000001137,0.021767431724905015,-0.00013108736991969543,0.0005904233506818809,-0.001514533987879632
2006-08-10,-0.001514533987879632,-0.0003497114915865191,0.009135692491795262,0.399652346062112,56.07557435142006,0.06481533292782116,0.0,-0.01,1.73,0.0,2.63,-0.010000000000000231,14.46,-0.7399999999999984,-0.01633244878897258,-0.02805102498375156,0.004358331888576957,-0.00432319420780589
2006-08-11,-0.00432319420780589,-0.010715220155354942,0.004224366760831717,0.3399178072889555,50.58078169879249,0.06699135547128068,0.01,0.01,1.72,-0.010000000000000009,2.64,0.010000000000000231,14.3,-0.16000000000000014,-0.02430675222416143,0.0028273327484571896,0.005158276384753337,-0.0017579846308980658
2006-08-14,-0.0017579846308980658,-0.013052277128568105,0.0009388570106366981,0.27727772355170544,48.505657052427296,0.06715008531738205,-0.01,-0.02,1.69,-0.030000000000000027,2.64,0.0,14.26,-0.040000000000000924,-0.01801722734404472,-0.014217286391215781,0.0014021970046922834,0.008410282022726628
2006-08-15,0.008410282022726628,-0.002439734001339273,0.01795717520623294,0.28247677220711864,57.51546342484704,0.06520153456191298,-0.01,0.0,1.7,0.010000000000000009,2.61,-0.03000000000000025,13.42,-0.8399999999999999,0.010820921418576806,-0.005195527136913423,-0.004916315649716094,0.0067238834358655545
2006-08-16,0.0067238834358655545,0.007538452632008487,0.015251474391801974,0.3295987986783757,63.11425921230852,0.06108306688898798,0.0,0.01,1.71,0.010000000000000009,2.59,-0.020000000000000018,12.41,-1.0099999999999998,0.014131778049259565,-0.01812069777628363,-0.003997653766038335,-0.0003466805373602829
2006-08-17,-0.0003466805373602829,0.008706306082527877,0.01197619104671562,0.36036849122788794,62.654328126560806,0.060647507071261375,-0.02,-0.02,1.71,0.0,2.59,0.0,12.24,-0.16999999999999993,-0.020596016506359147,-0.02144551713947717,0.0018832397279648725,0.0028853387205402836
2006-08-18,0.0028853387205402836,0.01591483901087406,0.01673484725690493,0.40031205671566283,64.94676217976134,0.06042672468244984,-0.03,-0.009999999999999998,1.71,0.0,2.58,-0.009999999999999787,11.64,-0.5999999999999996,0.0032018242160011968,0.011485415160961725,0.0005877858277734489,0.0035662965609482983
2006-08-21,0.0035662965609482983,0.021239120202720535,0.020887275948812265,0.4517742569500598,67.60243920286024,0.06092551961059905,-0.03,0.0,1.72,0.010000000000000009,2.59,0.009999999999999787,12.22,0.5800000000000001,0.04792041791466801,0.021203193552695874,-0.005420706179451443,0.0003444514644539574
2006-08-22,0.0003444514644539574,0.013173289644447988,0.02416755243309945,0.48933838241062233,67.85623713336784,0.05917065892477272,-0.05,-0.020000000000000004,1.71,-0.010000000000000009,2.6,0.010000000000000231,12.19,-0.030000000000001137,0.003852267123292659,0.0013793105635053473,0.006477850813052895,0.0004590841352294324
2006-08-23,0.0004590841352294324,0.0069084903438118295,0.020987494206176103,0.5163833424448541,68.21378810057612,0.058511025183035706,-0.05,0.0,1.72,0.010000000000000009,2.57,-0.03000000000000025,12.4,0.21000000000000085,-0.0031076906513536158,-0.015278074954320318,-0.0005871645991019167,0.0018342318566863286
2006-08-24,0.0018342318566863286,0.009089402737858444,0.02434620598285176,0.5444512360050595,69.66723099857603,0.05776127012549834,-0.07,-0.020000000000000004,1.72,0.0,2.53,-0.040000000000000036,12.4,0.0,-0.017611376683835056,0.00794595384485258,0.0017604605215687183,0.001487840045566827
2006-08-25,0.001487840045566827,0.007691904062884748,0.020100018264548918,0.570607548782931,70.83415304630203,0.055270245224909205,-0.07,0.0,1.74,0.020000000000000018,2.55,0.020000000000000018,12.31,-0.08999999999999986,0.008093322640674291,0.0015261882948520043,0.0011719209122814313,0.0009144948053879489
2006-08-28,0.0009144948053879489,0.0050401023073243035,0.01984833217975449,0.5909795026826004,71.55925988256918,0.05526773089932473,-0.08,-0.009999999999999995,1.73,-0.010000000000000009,2.52,-0.029999999999999805,12.18,-0.13000000000000078,-0.019869574000479902,-0.023282959176650134,-0.0017583967956096365,0.0013701760535947173
2006-08-29,0.0013701760535947173,0.00606582689646505,0.02518908451138704,0.6097782756503562,72.65736451174003,0.052065442346239485,-0.08,0.0,1.74,0.010000000000000009,2.5,-0.020000000000000018,12.28,0.09999999999999964,0.0033391335373388533,-0.010413046091426096,-0.0037616125229343283,0.0026209347804859876
2006-08-30,0.0026209347804859876,0.00822767754172197,0.02407257041901741,0.6359051971988663,74.67560614605874,0.05150851107067936,-0.07,0.009999999999999995,1.74,0.0,2.48,-0.020000000000000018,12.22,-0.05999999999999872,0.0,0.006574269784260496,0.0007063810041778776,0.002387042906672632
2006-08-31,0.002387042906672632,0.008780488591708092,0.026226485920507893,0.665880361406991,76.38924317706733,0.05153768074716937,-0.05,0.020000000000000004,1.73,-0.010000000000000009,2.5,0.020000000000000018,12.31,0.08999999999999986,0.01885031049919631,0.0025608208616736505,0.0009410658264208176,-0.0036396764474496595
2006-09-01,-0.0036396764474496595,0.0036529720986916633,0.01654449501709567,0.6562497309557216,68.7544708568308,0.05120761541547378,-0.04,0.010000000000000002,1.73,0.0,2.48,-0.020000000000000018,11.96,-0.34999999999999964,0.005166213652035507,-0.01633040158543061,-0.0012941939567456696,0.0
2006-09-04,0.0,0.0027384772933037706,0.015965422674780683,0.6412257358049374,68.7544708568308,0.0512860288234042,-0.04,0.0,1.73,0.0,2.48,0.0,11.96,0.0,0.0,0.0,0.0,-0.005713648271511272
2006-09-05,-0.005713648271511272,-0.004345347031802211,0.01245403550777161,0.5822613437545527,58.21151931798639,0.05536329834697986,-0.02,0.02,1.73,0.0,2.47,-0.009999999999999787,12.63,0.6699999999999999,0.02873760976735673,-0.007829531079704782,0.000706131605191405,-0.0019501009908153928
2006-09-06,-0.0019501009908153928,-0.008916382803103601,0.013758237714438551,0.515867460025575,55.11688368975899,0.05433598318650933,-0.02,0.0,1.73,0.0,2.48,0.009999999999999787,13.74,1.1099999999999994,-0.010730000946578451,-0.013924739468493427,0.0011757790890120365,0.0019501009908153544
2006-09-07,0.0019501009908153544,-0.009353324718960863,0.017222872693133513,0.4715318820609724,57.547352486547126,0.05386308609459393,-0.02,0.0,1.72,-0.010000000000000009,2.46,-0.020000000000000018,13.88,0.14000000000000057,-0.03544812201105394,-0.005624644787241682,0.005040156013361967,0.0008018787301779493
2006-09-08,0.0008018787301779493,-0.00491176954133337,0.022347945631117187,0.43700649326180496,58.54285025085326,0.050273066560738315,-0.02,0.0,1.72,0.0,2.43,-0.029999999999999805,13.16,-0.7200000000000006,-0.02890839975191503,-0.016009917780751746,0.0048985402361678915,-0.0009164853431050202
2006-09-11,-0.0009164853431050202,-0.005828254884438323,0.023189444918910354,0.3985947898634663,56.90063804419622,0.04972041460619434,-0.03,-0.009999999999999998,1.72,0.0,2.42,-0.010000000000000231,12.99,-0.16999999999999993,-0.07297779101336602,-0.013361875081578925,-0.0003491010683037683,0.005030306708727734
2006-09-12,0.005030306708727734,0.004915700095800676,0.01980946960491161,0.39905747478084663,63.04135192584473,0.044339257344343484,-0.04,-0.010000000000000002,1.7,-0.020000000000000018,2.42,0.0,11.92,-1.0700000000000003,-0.008284797310531791,-0.024918104229982297,0.0,0.00045604834902820507
2006-09-13,0.00045604834902820507,0.007321849435644272,0.01354163451807432,0.39806319686961444,63.5497922971204,0.03882935469015097,-0.03,0.010000000000000002,1.7,0.0,2.42,0.0,11.18,-0.7400000000000002,0.0,0.0043784276358799544,-0.0005821060761611476,-0.0022823243959459293
2006-09-14,-0.0022823243959459293,0.0030894240488830407,0.011605990659488646,0.37679345552184884,59.166931429323874,0.040093553188167444,-0.04,-0.010000000000000002,1.7,0.0,2.44,0.020000000000000018,11.55,0.370000000000001,-0.03352444271593676,-0.012877062357342506,-0.0024485524971685,-0.0008000457595721445
2006-09-15,-0.0008000457595721445,0.001487499559132946,0.007920606179376104,0.3502511401579653,57.66783380878027,0.039411763111706556,-0.07,-0.030000000000000006,1.69,-0.010000000000000009,2.42,-0.020000000000000018,11.76,0.20999999999999908,0.025015069794742103,0.00047404599133756746,0.0038450382355801984,-0.0006862633232846133
2006-09-18,-0.0006862633232846133,0.0017177215789532727,0.0036680462951432075,0.3206780880619533,56.3499346546232,0.03772966653919136,-0.07,0.0,1.68,-0.010000000000000009,2.42,0.0,11.78,0.019999999999999574,0.011969717025345076,0.00849462399142302,-0.002095460603775492,0.010244824948424356
2006-09-19,0.010244824948424356,0.006932239818650025,0.013568419779113732,0.3656487385501208,68.11928589922584,0.05196962298497424,-0.05,0.020000000000000004,1.69,0.010000000000000009,2.39,-0.029999999999999805,11.98,0.20000000000000107,-0.043297485077844734,-0.03296214343374555,0.001513828527819365,0.0014711709777296285
2006-09-20,0.0014711709777296285,0.007947362447351227,0.014580506621613816,0.40708558735367717,69.40261335766829,0.05203709849800123,-0.08,-0.03,1.69,0.0,2.34,-0.050000000000000266,11.39,-0.5899999999999999,-0.006514157097666655,-0.029073247485707082,-0.0015138285278194648,0.009118090976687941
2006-09-21,0.009118090976687941,0.01934777781998515,0.021864365741615373,0.4995265875575683,75.90959872444662,0.05991568193489886,-0.06,0.020000000000000004,1.71,0.020000000000000018,2.34,0.0,12.25,0.8599999999999994,0.010434318924243475,0.026641930946421092,-0.007368885323962035,0.004137551331796497
2006-09-22,0.004137551331796497,0.02428537491135363,0.024514077027845044,0.5957749314488439,78.1911472228098,0.06087766399031654,-0.07,-0.010000000000000009,1.72,0.010000000000000009,2.33,-0.009999999999999787,12.59,0.33999999999999986,0.004540935904834649,-0.03014807027570879,0.00023476934020255231,0.0077812753665792754
2006-09-25,0.0077812753665792754,0.03275291360121758,0.031380857589036394,0.7202341760195168,81.71870153557026,0.06514235820421255,-0.07,0.0,1.72,0.0,2.32,-0.010000000000000231,12.12,-0.47000000000000064,-0.009022377463903133,0.015764036724789633,0.0010557804957480018,-0.0042166063362832264
2006-09-26,-0.0042166063362832264,0.018291482316509948,0.0257940751991584,0.7792237929792094,74.65889668945066,0.06831011039813827,-0.09,-0.01999999999999999,1.71,-0.010000000000000009,2.34,0.020000000000000018,11.53,-0.5899999999999999,0.03204441172533344,-0.0018126395339633848,0.003978474707082374,-0.003341504557153903
2006-09-27,-0.003341504557153903,0.013478806781626364,0.01983163586151849,0.7926290621871885,69.5503989483018,0.07002613959539748,-0.06,0.03,1.71,0.0,2.34,0.0,11.58,0.05000000000000071,0.014956720108399612,0.03770978402550847,0.0003502831491241579,-0.0012280213656004912
2006-09-28,-0.0012280213656004912,0.0031326944393381046,0.016216571589245287,0.7853240273821882,67.7206608153663,0.07024605967014749,-0.05,0.009999999999999995,1.73,0.020000000000000018,2.36,0.020000000000000018,11.72,0.14000000000000057,-0.006140639498224333,-0.007973252254215234,0.0007001984181513029,-0.0014532449039085008
2006-09-29,-0.0014532449039085008,-0.0024581017963669215,0.01840300313278632,0.760280777579041,65.52663110384384,0.06882312627818436,-0.07,-0.020000000000000004,1.72,-0.010000000000000009,2.37,0.010000000000000231,11.98,0.2599999999999998,-0.011304804868742921,0.0070198118514623485,0.0029122275809765506,-0.0010073312173079201
2006-10-02,-0.0010073312173079201,-0.011246708380254041,0.017395671915478566,0.7248163422337939,63.98117258478854,0.06909410445174334,-0.04,0.030000000000000006,1.73,0.010000000000000009,2.35,-0.020000000000000018,12.57,0.5899999999999999,0.005900638238424469,-0.03132825232800401,-0.004429944292834297,-0.0013446886831226725
2006-10-03,-0.0013446886831226725,-0.008374790727093549,0.021764631503867114,0.6791981510973955,61.88536742005192,0.06520377227373579,-0.05,-0.010000000000000002,1.72,-0.010000000000000009,2.33,-0.020000000000000018,12.24,-0.33000000000000007,-0.06864458100917518,-0.03880085379999479,0.0014010510172729924,0.0072621960417844755
2006-10-04,0.0072621960417844755,0.002228909871845017,0.030976928536467038,0.6875691050378521,67.9999422845251,0.0676637022590312,-0.03,0.020000000000000004,1.74,0.020000000000000018,2.3,-0.03000000000000025,11.86,-0.3800000000000008,0.011950527521197431,0.01506332958690273,0.0015155934116518586,-0.00703795565515153
2006-10-05,-0.00703795565515153,-0.0035810244177060277,0.021988871890500108,0.6360355891218177,58.246532301330255,0.07416604697071097,-0.04,-0.010000000000000002,1.74,0.0,2.3,0.0,11.98,0.120000000000001,0.023240853327388938,0.008197452846922353,0.0009315324381114853,-0.010480740553822233
2006-10-06,-0.010480740553822233,-0.012608520067619835,0.01070625260649994,0.5142240243543057,47.43121494268319,0.08481514069270467,-0.04,0.0,1.73,-0.010000000000000009,2.33,0.03000000000000025,11.56,-0.41999999999999993,-0.005860410944359478,-0.005680884116715746,0.006033900878130648,0.0
2006-10-09,0.0,-0.011601188850311911,0.011622737949604918,0.4129275103700252,47.43121494268319,0.0846693378479352,-0.04,0.0,1.73,0.0,2.33,0.0,11.68,0.11999999999999922,-0.005004449866544898,0.004180258574588492,0.000925069446172812,-0.005224909660237304
2006-10-10,-0.005224909660237304,-0.015481409827426417,0.0013675215806400257,0.2921632614037577,42.86538082340889,0.08534465719228403,-0.07,-0.030000000000000006,1.72,-0.010000000000000009,2.33,0.0,11.52,-0.16000000000000014,0.00990386129752889,-0.024150460232283098,0.005762376207675956,-0.002622727998651955
2006-10-11,-0.002622727998651955,-0.025366333867862915,-0.0017112547670402496,0.17587032262503044,40.75300954465888,0.08585734415908203,-0.07,0.0,1.73,0.010000000000000009,2.33,0.0,11.62,0.09999999999999964,-0.02113353419286742,-0.016198872218643752,0.0011485013321711882,0.00022833656909336726
2006-10-12,0.00022833656909336726,-0.01810004164361799,0.0007994061979989511,0.08434884269723852,41.02516506289043,0.08546698426657286,-0.06,0.010000000000000009,1.71,-0.020000000000000018,2.35,0.020000000000000018,11.09,-0.5299999999999994,0.0,0.011572803829861382,-0.002298323236476147,-0.00503548786592659
2006-10-13,-0.00503548786592659,-0.012654788955722324,-0.0034360359083553354,-0.023416975966384257,36.99852655068126,0.08732131922861437,-0.06,0.0,1.72,0.010000000000000009,2.34,-0.010000000000000231,10.75,-0.33999999999999986,0.054385888726259705,0.007868668721214535,0.0022983232364762823,0.0044645486554416944
2006-10-16,0.0044645486554416944,-0.008190240300280609,0.0017147760703709373,-0.07647091393968708,42.395443751674286,0.08882009760045748,-0.06,0.0,1.71,-0.010000000000000009,2.34,0.0,11.09,0.33999999999999986,0.009410745169721615,0.02057408152559044,-0.001378359970121382,0.0007992236538915545
2006-10-17,0.0007992236538915545,-0.002166106986151701,-0.007730825224161865,-0.11158188056901963,43.33373518620273,0.08042228421635791,-0.05,0.009999999999999995,1.71,0.0,2.32,-0.020000000000000018,11.73,0.6400000000000006,-0.006083727516112081,-0.016832580562237548,-0.0014953703827545492,0.0020522182553185846
2006-10-18,0.0020522182553185846,0.0025088392678185687,-0.007149777946572854,-0.12345990991600786,45.77944013565459,0.08062648918991844,-0.08,-0.03,1.7,-0.010000000000000009,2.31,-0.009999999999999787,11.34,-0.39000000000000057,-0.019106129601136,-0.02144716332333984,0.00011510791379606676,-0.0018239859138051342
2006-10-19,-0.0018239859138051342,0.0004565167849200339,-0.01809185483706593,-0.14412264048797852,43.96308889310671,0.07251828311076569,-0.06,0.020000000000000004,1.7,0.0,2.3,-0.010000000000000231,10.9,-0.4399999999999995,0.034893107791641745,0.015317397833470253,-0.007393749024938265,-0.0010274559954049085
2006-10-20,-0.0010274559954049085,0.0044645486554416944,-0.023256862164267235,-0.1658484534376612,42.93125415676316,0.07003012348816409,-0.08,-0.020000000000000004,1.69,-0.010000000000000009,2.3,0.0,10.63,-0.2699999999999996,-0.020975760403290952,-0.02070824646834658,0.00034780592780046967,-0.004005727816926852
2006-10-23,-0.004005727816926852,-0.004005727816926852,-0.0350438653477734,-0.2089003188149121,39.088994887443604,0.06211489284293954,-0.07,0.009999999999999995,1.66,-0.030000000000000027,2.3,0.0,11.08,0.4499999999999993,0.012346788530802011,-0.010693414194674377,0.005087304300581616,0.0
2006-10-24,0.0,-0.0048049514708185205,-0.030827259011490166,-0.24024978235758,39.088994887443604,0.06169795668481649,-0.08,-0.009999999999999995,1.65,-0.010000000000000009,2.31,0.010000000000000231,10.78,-0.3000000000000007,0.00466736376577073,0.01417470578718627,-0.0009230414870201658,0.00788170166161977
2006-10-25,0.00788170166161977,0.0010245319354829055,-0.019604052792716476,-0.20703070356785247,49.43580743236573,0.06969804622653486,-0.1,-0.020000000000000004,1.66,0.010000000000000009,2.34,0.029999999999999805,10.66,-0.11999999999999922,0.02866905650182114,0.026407570189691747,-0.0028900083694938837,0.006464439863626761
2006-10-26,0.006464439863626761,0.009312957712914821,-0.011911591563489119,-0.13317495005946967,56.07390803189142,0.07451739039734775,-0.08,0.020000000000000004,1.65,-0.010000000000000009,2.32,-0.020000000000000018,10.56,-0.09999999999999964,-0.004907802831339474,0.019772762137369452,-0.00568875975442164,0.004624155310203308
2006-10-27,0.004624155310203308,0.014964569018523072,-0.005834191349377387,-0.041086539760186724,60.12858352639305,0.07668086300515789,-0.08,0.0,1.65,0.0,2.31,-0.009999999999999787,10.8,0.2400000000000002,-0.008459084015358002,0.0079326147257051,-0.0038495235639284574,0.0028091484285900927
2006-10-30,0.0028091484285900927,0.021779445264039948,-0.0020177117034793804,0.05147374226642398,62.40723864737943,0.07740176207152079,-0.1,-0.020000000000000004,1.64,-0.010000000000000009,2.29,-0.020000000000000018,11.2,0.3999999999999986,0.005996120498395673,-0.03927997416843993,0.0003505696793133929,0.007712551503884393
2006-10-31,0.007712551503884393,0.02949199676792451,0.007039528483527653,0.1784486214352512,67.86579995597006,0.08201113308946896,-0.1,0.0,1.64,0.0,2.27,-0.020000000000000018,11.1,-0.09999999999999964,0.02574552997898958,0.005293276254042207,-0.003159560290368593,0.0016687994082564982
2006-11-01,0.0016687994082564982,0.023279094514560998,0.0014461318499997134,0.28786257381611335,68.92225333995661,0.07806885491821536,-0.09,0.010000000000000009,1.64,0.0,2.28,0.009999999999999787,11.51,0.41000000000000014,-0.0003642058531719306,-0.0013633267278640533,0.0,-0.004121420481627749
2006-11-02,-0.004121420481627749,0.01269323416930637,0.004362667023523374,0.34078960119352075,63.38652303139002,0.07517871361722404,-0.07,0.01999999999999999,1.64,0.0,2.28,0.0,11.42,-0.08999999999999986,0.004796869434894279,-0.013217941992648755,0.00023438415670409815,-0.013145518211389881
2006-11-03,-0.013145518211389881,-0.005076439352286734,0.001697889365955645,0.2850396699229094,49.77281380038755,0.08060757120025426,-0.1,-0.03,1.59,-0.04999999999999982,2.32,0.040000000000000036,11.16,-0.2599999999999998,0.010314947012574401,0.021539294246991317,0.004326227150937432,0.0041758426461383285
