Date,XLE_ret_1d,XLE_ret_5d,XLE_ret_20d,XLE_macd,XLE_rsi_14,XLE_vol_20d,Term_Spread_level,Term_Spread_diff,Credit_Spread_level,Credit_Spread_diff,Breakeven_Inflation_level,Breakeven_Inflation_diff,VIX_level,VIX_diff,Gold_Spot_logret,WTI_Crude_logret,DXY_logret,target
2006-12-08,-0.001160766235962276,-0.0074386655924217615,0.03839145694853346,0.5803551115210368,64.85491636957504,0.19220783642469302,-0.12,-0.03,1.63,-0.010000000000000009,2.35,0.010000000000000231,12.07,-0.5999999999999996,-0.017464979872437166,-0.007704693009461026,0.006380567002901406,-0.002491902610179024
2006-12-11,-0.002491902610179024,-0.00844725519886561,0.04716972130939394,0.5533157864583664,63.3112602550546,0.18666409727069835,-0.15,-0.03,1.64,0.010000000000000009,2.35,0.0,10.71,-1.3599999999999994,0.009426185680545514,-0.012974557615604974,-0.0025232816031433816,0.002325968817381386
2006-12-12,0.002325968817381386,-0.010071908803677828,0.0435846854333571,0.5312474219624441,64.16848420170074,0.1861923462502936,-0.12,0.03,1.65,0.010000000000000009,2.34,-0.010000000000000231,10.65,-0.0600000000000005,-0.00998344398418315,-0.0032701140978972894,-0.0018062501147781455,0.010071908803677905
2006-12-13,0.010071908803677905,0.0027967444403804624,0.04433975665680463,0.5315272181897157,67.70872774614155,0.18659510810441224,-0.12,0.0,1.64,-0.010000000000000009,2.36,0.020000000000000018,10.18,-0.47000000000000064,0.001462141252654224,0.004575171379373719,0.0,0.014353533002253664
2006-12-14,0.014353533002253664,0.02309874177717152,0.086555095382373,0.559769560895532,72.00580758332242,0.15358996245132875,-0.13,-0.010000000000000009,1.66,0.020000000000000018,2.37,0.010000000000000231,9.97,-0.20999999999999908,0.007485998777370825,0.018414346845324878,0.008162330756639158,-0.012056190344325462
2006-12-15,-0.012056190344325462,0.012203317668808427,0.06623366850179656,0.5468590777061202,64.2616549634435,0.16331156650362208,-0.13,0.0,1.66,0.0,2.31,-0.06000000000000005,10.05,0.08000000000000007,0.0,0.014617355911749655,0.004889402144137624,-0.029272005148520474
2006-12-18,-0.029272005148520474,-0.014576784869533056,0.03959209012204942,0.4623511757462566,50.382783177220944,0.199532260519588,-0.11,0.020000000000000004,1.65,-0.010000000000000009,2.29,-0.020000000000000018,10.6,0.5499999999999989,-0.0295035589639467,-0.01926964632738239,-0.0009521543209233635,0.016902753686914684
2006-12-19,0.016902753686914684,0.0,0.03822552315573595,0.42998734856121956,56.225523777671974,0.1981064147311506,-0.11,0.0,1.67,0.020000000000000018,2.29,0.0,10.3,-0.29999999999999893,0.0,0.010874887279171871,-0.0062112000926407476,-0.013701133292651513
2006-12-20,-0.013701133292651513,-0.0237730420963294,0.030403708199247443,0.36797417856084635,50.977016740080444,0.20404277172267898,-0.11,0.0,1.67,0.0,2.28,-0.010000000000000231,10.26,-0.040000000000000924,0.003337241709846421,0.0033346596998678553,0.000718648970922175,-0.0047217625669045875
2006-12-21,-0.0047217625669045875,-0.042848337665487506,0.025681945632342846,0.3043511538761017,49.28522131042153,0.20519448069489873,-0.11,0.0,1.68,0.010000000000000009,2.26,-0.020000000000000018,10.53,0.2699999999999996,-0.018674745836531444,-0.01646325044422148,0.0005984798790161705,-0.009681604285901788
2006-12-22,-0.009681604285901788,-0.040473751607063756,0.018083675433295327,0.22896084845214304,45.942576104569376,0.20859275946767336,-0.08,0.03,1.67,-0.010000000000000009,2.28,0.020000000000000018,11.36,0.8300000000000001,0.00021664560474694212,-0.0038753479794342363,0.0044176538921000125,0.0
2006-12-25,0.0,-0.01120174645854328,0.02261251090430701,0.16728512940542828,45.942576104569376,0.2076455708243121,-0.08,0.0,1.67,0.0,2.28,0.0,11.36,0.0,0.0,0.0,0.0,0.0011940299926077686
2006-12-26,0.0011940299926077686,-0.02691047015285018,0.00787270881191281,0.11976825631292343,46.45976170196379,0.20016552263546472,-0.1,-0.020000000000000004,1.66,-0.010000000000000009,2.27,-0.009999999999999787,11.26,-0.09999999999999964,0.006118868747346455,-0.012044416436138638,0.0015475272417605416,0.011694057506372018
2006-12-27,0.011694057506372018,-0.001515279353826693,-0.011725427470315589,0.10789720353318089,51.39602791746981,0.16983112541767256,-0.11,-0.009999999999999995,1.66,0.0,2.27,0.0,10.64,-0.6199999999999992,0.019402904282012846,-0.012522819772147932,-0.0015475272417606629,-0.002192798382231717
2006-12-28,-0.002192798382231717,0.001013684830846201,-0.021549317960784825,0.09233231598742364,50.4522330490661,0.16708454828043803,-0.12,-0.009999999999999995,1.65,-0.010000000000000009,2.29,0.020000000000000018,10.99,0.34999999999999964,0.0073635453164780365,0.0013256008569144735,-0.0014306154085194447,-0.01001281169732149
2006-12-29,-0.01001281169732149,0.000682477419426423,-0.035026622111250814,0.05623601131781086,46.29700999487357,0.16906246441466036,-0.11,0.009999999999999995,1.64,-0.010000000000000009,2.3,0.009999999999999787,11.56,0.5700000000000003,-0.006097366194023474,0.007588291113726373,-0.001193744919126438,0.0
2007-01-01,0.0,0.000682477419426423,-0.033543309107515684,0.027314564510362516,46.29700999487357,0.16917560485041955,-0.11,0.0,1.64,0.0,2.3,0.0,11.56,0.0,0.0,0.0,0.0,0.0
2007-01-02,0.0,-0.0005115525731812642,-0.037493931529709396,0.004344034225205462,46.29700999487357,0.16800973819839957,-0.12,-0.009999999999999995,1.64,0.0,2.3,0.0,11.56,0.0,0.0,-0.001315573286272267,-0.0062305497506359745,-0.03559094510270263
2007-01-03,-0.03559094510270263,-0.04779655518225593,-0.07028813219203142,-0.09309421069023216,34.106807532987006,0.20634960888165188,-0.09,0.03,1.61,-0.029999999999999805,2.31,0.010000000000000231,12.04,0.47999999999999865,-0.03797017729735325,-0.041322640913199274,0.008616616260878797,-0.018372049787782174
2007-01-04,-0.018372049787782174,-0.06397580658780629,-0.08271171764527614,-0.2082633950463162,29.85354722111984,0.21290153251941366,-0.09,0.0,1.62,0.010000000000000009,2.26,-0.050000000000000266,11.51,-0.5299999999999994,-0.018721065626030216,-0.046691527512510836,0.0047551207050102896,0.006638581839915801
2007-01-05,0.006638581839915801,-0.04732441305056892,-0.07491236956939805,-0.28179302273217743,33.0818481705105,0.21612258745915944,-0.11,-0.020000000000000004,1.6,-0.020000000000000018,2.27,0.010000000000000231,12.14,0.6300000000000008,-0.01024499519838469,0.011434821754381312,0.0036697288889624017,0.0
2007-01-08,0.0,-0.04732441305056892,-0.07242046695921887,-0.3361903888936695,33.0818481705105,0.21649500079141026,-0.12,-0.009999999999999995,1.59,-0.010000000000000009,2.28,0.009999999999999787,12.0,-0.14000000000000057,-0.0012786282814555995,-0.0037376567496005797,-0.0003545470698370822,-0.008620743043907088
2007-01-09,-0.008620743043907088,-0.0559451560944759,-0.08336717882050747,-0.39356749812112213,30.939498072912414,0.21599325512700657,-0.13,-0.010000000000000009,1.59,0.0,2.27,-0.009999999999999787,11.91,-0.08999999999999986,-0.005509240001477036,-0.007697165004780815,0.001653478586235512,-0.01948882372381846
2007-01-10,-0.01948882372381846,-0.03984303471559174,-0.11292791134800369,-0.47547466577087505,26.776703224980054,0.2156318757162175,-0.12,0.010000000000000009,1.59,0.0,2.27,0.0,11.47,-0.4399999999999995,-0.011646183012309531,-0.031024386017410147,0.004004245133623386,-0.005717990309527825
2007-01-11,-0.005717990309527825,-0.02718897523733745,-0.1329994346597851,-0.5462340356871103,25.697924452690614,0.20229875122380217,-0.12,0.0,1.59,0.0,2.31,0.040000000000000036,10.87,-0.6000000000000014,0.00686711076444347,-0.03854624186500614,0.0026996905885668843,0.025206814033346316
2007-01-12,0.025206814033346316,-0.008620743043907088,-0.09573643028211341,-0.5420031051578142,37.72572094237918,0.2303833839573173,-0.11,0.009999999999999995,1.59,0.0,2.28,-0.03000000000000025,10.15,-0.7199999999999989,0.02456092516419742,0.020025461789615194,-0.003287545522902236,0.0
2007-01-15,0.0,-0.008620743043907088,-0.06646442513359292,-0.53251159998349,37.72572094237918,0.21180320985677845,-0.11,0.0,1.59,0.0,2.28,0.0,10.15,0.0,0.0,0.0,0.0,-0.010334603810763603
2007-01-16,-0.010334603810763603,-0.010334603810763603,-0.09370178263127109,-0.5410815443627683,35.01082837641147,0.1989844322223951,-0.11,0.0,1.59,0.0,2.27,-0.009999999999999787,10.74,0.5899999999999999,-0.013219506152866156,-0.033211613677641895,0.00023518344416951305,0.011055844375746821
2007-01-17,0.011055844375746821,0.02021006428880157,-0.06894480496287284,-0.5180057897384138,39.98810844460493,0.20346131155548908,-0.12,-0.009999999999999995,1.58,-0.010000000000000009,2.29,0.020000000000000018,10.59,-0.15000000000000036,0.00539852851950037,0.02067107311976636,-0.0008233841552052118,-0.007417492172240757
2007-01-18,-0.007417492172240757,0.018510562426088645,-0.07164053456820904,-0.5099016721297183,37.8877720840744,0.2039098016941412,-0.14,-0.020000000000000018,1.58,0.0,2.28,-0.010000000000000231,10.85,0.2599999999999998,-0.019176187791766167,-0.034825034590915974,-0.0008240626753935378,0.02705046259903093
2007-01-19,0.02705046259903093,0.020354210991773442,-0.03490846768327622,-0.43926254554592603,48.59630756492327,0.22942638788872696,-0.15,-0.009999999999999981,1.57,-0.010000000000000009,2.31,0.03000000000000025,10.4,-0.4499999999999993,0.014604322979959517,0.028687692733383056,-0.0005890322370932185,-0.006916760749314341
2007-01-22,-0.006916760749314341,0.013437450242459016,-0.04182522843259049,-0.39401648174898796,46.372555592549794,0.23004136094101,-0.15,0.0,1.57,0.0,2.32,0.009999999999999787,10.77,0.3699999999999992,-0.007767468637126292,-0.016878856433155905,0.0018836831564652608,0.025651441590961235
2007-01-23,0.025651441590961235,0.04942349564418398,-0.017367816834236962,-0.29753455619014346,54.72501415275719,0.2501745164467063,-0.13,0.01999999999999999,1.57,0.0,2.35,0.03000000000000025,10.34,-0.4299999999999997,0.04311779005047419,0.0477554450592582,-0.004125175276458165,0.004327137863881489
2007-01-24,0.004327137863881489,0.0426947891323188,-0.02473473647672738,-0.20887065945668937,55.98905118049443,0.2466093889099715,-0.12,0.010000000000000009,1.57,0.0,2.37,0.020000000000000018,9.89,-0.4499999999999993,0.016611319292575286,0.011683025792693763,0.003183777230939187,-0.020766822553012872
2007-01-25,-0.020766822553012872,0.02934545875154653,-0.043308760647508535,-0.18311037273439013,48.97925650455974,0.2561916699488572,-0.11,0.009999999999999995,1.56,-0.010000000000000009,2.39,0.020000000000000018,11.22,1.33,-0.012775599011678107,-0.013923923088981435,0.001999412603744608,0.002465658170608319
2007-01-26,0.002465658170608319,0.004760654323123961,-0.03083029077957867,-0.15541919911738233,49.77592906445428,0.25494823681346757,-0.11,0.0,1.56,0.0,2.4,0.009999999999999787,11.13,-0.08999999999999986,0.0015157532946436943,0.03472379719965715,0.001995422928664754,-0.0049374108414807615
2007-01-29,-0.0049374108414807615,0.00674000423095746,-0.03576770162105938,-0.14279644600870256,48.1563530202383,0.2551546048710812,-0.09,0.020000000000000004,1.55,-0.010000000000000009,2.4,0.0,11.45,0.3199999999999985,-0.018562862404366786,-0.02504930313801607,-0.0021129248382060458,0.020124924550605817
2007-01-30,0.020124924550605817,0.0012134871906021682,-0.015642777070453577,-0.08674260302032266,54.678764615417755,0.26676158395701505,-0.1,-0.010000000000000009,1.56,0.010000000000000009,2.42,0.020000000000000018,10.96,-0.48999999999999844,0.013863775499784407,0.054408230563647825,-0.0008229001816272036,0.006389798098770988
2007-01-31,0.006389798098770988,0.0032761474254916156,0.02633796613102008,-0.027507987539166834,56.57185981745351,0.23367685477757094,-0.11,-0.009999999999999995,1.57,0.010000000000000009,2.43,0.010000000000000231,10.42,-0.5400000000000009,0.013602714331134337,0.019792312754222583,-0.004951672461291583,0.0036085613520055954
2007-02-01,0.0036085613520055954,0.027651531330510164,0.04831857727080773,0.027347207923725136,57.65303303610032,0.2218391280400087,-0.12,-0.009999999999999995,1.56,-0.010000000000000009,2.42,-0.010000000000000231,10.31,-0.10999999999999943,0.00854158513672735,-0.014196914347290387,0.00023635074560513875,0.00564441761967691
2007-02-02,0.00564441761967691,0.030830290779578752,0.04732441305056887,0.08279343333854072,59.365031249040584,0.2216160967635364,-0.11,0.009999999999999995,1.56,0.0,2.41,-0.009999999999999787,10.08,-0.23000000000000043,-0.01578773371302631,0.028534077493697647,0.0038917438116140503,-0.0010238908744328163
2007-02-05,-0.0010238908744328163,0.034743810746626524,0.0463005221761362,0.12296702836908224,58.89879141653174,0.2217908254731049,-0.11,0.0,1.56,0.0,2.4,-0.010000000000000231,10.55,0.47000000000000064,0.0025888120311982604,-0.005437566498834291,0.0014114328384078085,-0.003077977806244628
2007-02-06,-0.003077977806244628,0.011540908389776177,0.0518432874137985,0.1460697386822538,57.441290620208434,0.21902144603791524,-0.13,-0.020000000000000004,1.55,-0.010000000000000009,2.37,-0.029999999999999805,10.65,0.09999999999999964,0.005300492318155394,0.0037415009633527934,-0.003532324407545363,-0.00601221427945912
2007-02-07,-0.00601221427945912,-0.0008611039884539971,0.06531989685815776,0.14895082808792992,54.6114229186881,0.20582802453739593,-0.13,0.0,1.56,0.010000000000000009,2.34,-0.03000000000000025,10.32,-0.33000000000000007,-0.005156865746992965,-0.01988750613169298,-0.0003539196639314688,0.010114082960136595
2007-02-08,0.010114082960136595,0.00564441761967691,0.08115197012782219,0.17236001861274275,58.337532174917534,0.20432926727190381,-0.14,-0.010000000000000009,1.55,-0.010000000000000009,2.34,0.0,10.44,0.11999999999999922,0.0188503643320454,0.034213191422658974,-0.000590144602550918,-0.004101868680677399
2007-02-09,-0.004101868680677399,-0.004101868680677399,0.0518432874137985,0.17944167593431715,56.31238382307259,0.19008247876181872,-0.13,0.010000000000000009,1.54,-0.010000000000000009,2.36,0.020000000000000018,11.1,0.6600000000000001,-0.0016926444551865981,0.0016719615999910287,0.0020050723235768664,-0.013969357111416569
2007-02-12,-0.013969357111416569,-0.017047334917661153,0.037873930302381946,0.15157558664570203,50.00330491092635,0.198873554600209,-0.14,-0.010000000000000009,1.54,0.0,2.34,-0.020000000000000018,11.61,0.5099999999999998,-0.011358111740304218,-0.035712007839982074,0.0032937331271116893,0.014483011775565127
2007-02-13,0.014483011775565127,0.000513654664148625,0.06269154588871073,0.16054713279683597,55.56339545822274,0.19814407414367946,-0.13,0.010000000000000009,1.54,0.0,2.36,0.020000000000000018,10.34,-1.2699999999999996,0.017901210329240302,0.020901908802559387,-0.004944676898324529,0.0001711596067508055
2007-02-14,0.0001711596067508055,0.006697028550358493,0.05180686111971468,0.16613380248451293,55.62666112254596,0.1961294577673388,-0.13,0.0,1.55,0.010000000000000009,2.36,0.0,10.23,-0.10999999999999943,0.0072666613776864505,-0.016755392840710825,-0.006274808962091714,-0.0075588746779963936
2007-02-15,-0.0075588746779963936,-0.01097592908777444,0.051665478613959065,0.15157735050210164,52.11109883508031,0.19622576033875902,-0.13,0.0,1.56,0.010000000000000009,2.32,-0.040000000000000036,10.22,-0.009999999999999787,0.006937727285984221,-0.0013802624689583467,-0.002259081871525284,0.00017242865807012798
2007-02-16,0.00017242865807012798,-0.006701631749026938,0.024787444672998198,0.13883262315973255,52.18506062627277,0.17367398083596972,-0.14,-0.010000000000000009,1.55,-0.010000000000000009,2.33,0.010000000000000231,10.02,-0.20000000000000107,-0.01056445744340248,0.024894721258152883,0.0009518144680508473,0.0
2007-02-19,0.0,0.0072677253623896505,0.031704205422312594,0.12726529976431777,52.18506062627277,0.17108184998956025,-0.14,0.0,1.55,0.0,2.33,0.0,10.02,0.0,0.0,0.0,0.0,-0.011270166971039634
2007-02-20,-0.011270166971039634,-0.01848545338421512,-0.005217403139688402,0.09157922816090647,46.742904838983414,0.15124502014609376,-0.13,0.010000000000000009,1.55,0.0,2.32,-0.010000000000000231,10.24,0.22000000000000064,-0.017835586108647647,-0.018012381635211083,0.0011884955047658846,0.01092527991812977
2007-02-21,0.01092527991812977,-0.0077313330728362335,0.0013807389145599409,0.0869748993757753,51.97096432636447,0.15564901701864953,-0.13,0.0,1.54,-0.010000000000000009,2.36,0.040000000000000036,10.2,-0.040000000000000924,0.036525131286468164,0.0183491386681964,0.00023752969232825201,0.008928630744301398
2007-02-22,0.008928630744301398,0.008756172349461543,0.03107619221187416,0.10251478195863939,55.825582419674014,0.13756784760156313,-0.14,-0.010000000000000009,1.54,0.0,2.38,0.020000000000000018,10.18,-0.019999999999999574,0.001576044455465936,0.014706147389695487,0.0013054057511513056,0.0025608208616736505
2007-02-23,0.0025608208616736505,0.011144564553065237,0.031171354902939426,0.11933080641007265,56.900130958652305,0.13757662807353124,-0.14,0.0,1.53,-0.010000000000000009,2.38,0.0,10.58,0.40000000000000036,-0.001576044455465877,0.0,-0.0029692996458466855,0.005949868806235047
2007-02-26,0.005949868806235047,0.01709443335930004,0.04205863455065516,0.144700571363078,59.38284216763946,0.1361793221057371,-0.14,0.0,1.54,0.010000000000000009,2.37,-0.009999999999999787,11.15,0.5700000000000003,0.013148671907923366,0.018572314583013047,-0.0016666670524691177,-0.04064545643170411
2007-02-27,-0.04064545643170411,-0.012280856101364397,-0.018711746431654824,0.07191794764975512,41.921671811504616,0.18980355977874505,-0.09,0.05000000000000002,1.59,0.050000000000000044,2.36,-0.010000000000000231,18.31,7.159999999999998,-0.07218869059274836,0.0008138683610309196,-0.005376035885736178,0.004403353658269974
2007-02-28,0.004403353658269974,-0.0188027823612242,-0.020698190872155874,0.02375688408347898,43.81442517994935,0.18891562534909628,-0.09,0.0,1.6,0.010000000000000009,2.36,0.0,15.42,-2.889999999999999,0.015949531624220765,0.005193130788097077,0.0010775218043447047,-0.0031684589084132217
2007-03-01,-0.0031684589084132217,-0.030899872013938776,-0.027475211132574617,-0.021217871520679665,42.73454350812373,0.18823669266302315,-0.07,0.01999999999999999,1.62,0.020000000000000018,2.37,0.010000000000000231,15.82,0.40000000000000036,-0.0217864079650477,0.0030707094835804834,0.0013153963032681783,-0.011882732705703152
2007-03-02,-0.011882732705703152,-0.045343425581315495,-0.04500236145795473,-0.08216029632142252,38.89210052038999,0.1898441950193618,-0.04,0.030000000000000006,1.64,0.019999999999999796,2.37,0.0,18.61,2.789999999999999,-0.032046160679521936,-0.006313254477661839,0.000716760274384271,-0.011664555764930737
2007-03-05,-0.011664555764930737,-0.06295785015248125,-0.055643026348452744,-0.15414394770295914,35.55230861540841,0.19266895347278554,-0.02,0.02,1.68,0.040000000000000036,2.34,-0.03000000000000025,19.63,1.0199999999999996,-0.023469333900325,-0.025159593970361768,0.0048841600458178445,0.018775696842432944
2007-03-06,0.018775696842432944,-0.003536696878344144,-0.03378935169977518,-0.16812063242976905,43.928738557839175,0.20728575148551703,-0.05,-0.030000000000000002,1.66,-0.020000000000000018,2.34,0.0,15.96,-3.669999999999998,0.03054661084314138,0.010106953734442588,-0.0009511354896096332,0.012324099645148474
2007-03-07,0.012324099645148474,0.004384049108534449,-0.015453037775167483,-0.150045697302005,48.71438477315481,0.21237042677478749,-0.04,0.010000000000000002,1.66,0.0,2.34,0.0,15.24,-0.7200000000000006,-0.0048131250321780455,0.019427596578061836,-0.0034554696283165803,0.00871085647424838
2007-03-08,0.00871085647424838,0.01626336449119592,-0.016856264261055638,-0.11481062622125293,51.87401692731597,0.21147287631361072,-0.05,-0.010000000000000002,1.67,0.010000000000000009,2.34,0.0,14.29,-0.9500000000000011,0.0003768607544130919,-0.00356333386434514,0.003812251460013522,-0.004345943389547372
2007-03-09,-0.004345943389547372,0.023800153807351856,-0.01710033896992563,-0.09557835541757242,50.20841151183548,0.21152453396059984,-0.07,-0.020000000000000004,1.65,-0.020000000000000018,2.34,0.0,14.09,-0.1999999999999993,-0.004986034353169574,-0.025804702418967537,0.0016633008468177482,-0.0013947003655496665
2007-03-12,-0.0013947003655496665,0.034070009206733025,-0.004525682224058713,-0.08251934489711132,49.65892852388324,0.20581680018456833,-0.06,0.010000000000000009,1.65,0.0,2.34,0.0,13.99,-0.09999999999999964,0.013017000322502886,-0.01882408524563559,-0.004521126083103401,-0.013524400397841677
2007-03-13,-0.013524400397841677,0.0017699119664584136,-0.03253309439746542,-0.1011679019549021,44.59958667014294,0.20326376429718473,-0.02,0.039999999999999994,1.7,0.050000000000000044,2.35,0.010000000000000231,18.13,4.139999999999999,-0.039881767364354975,-0.015559859107031691,-0.001551405526276032,0.01142869582362285
2007-03-14,0.01142869582362285,0.0008745081449325757,-0.021275558180593367,-0.08945264720582102,49.29580112143842,0.20844627041694283,-0.01,0.01,1.72,0.020000000000000018,2.35,0.0,17.27,-0.8599999999999994,0.008983951379257954,0.002065760762156458,-0.0014342060543739983,-0.00017484045852736348
2007-03-15,-0.00017484045852736348,-0.008011188787843187,-0.013891523961124372,-0.07964190291858131,49.22666473851389,0.20703779126736854,-0.03,-0.019999999999999997,1.7,-0.020000000000000018,2.37,0.020000000000000018,16.43,-0.8399999999999999,0.02166039533768271,-0.010893165551882064,0.0008368701546463663,-0.014087220108134143
2007-03-16,-0.014087220108134143,-0.017752465506429983,-0.028151172727328592,-0.10203002174859677,43.919868343167344,0.21236466470584764,-0.03,0.0,1.7,0.0,2.39,0.020000000000000018,16.79,0.35999999999999943,0.005792756465504808,-0.008029367627437315,-0.005392140558609066,0.015834250601395775
2007-03-19,0.015834250601395775,-0.0005235145394845242,-0.012316922125932817,-0.08355286103993365,50.39824589279983,0.22101827004076677,-0.03,0.0,1.7,0.0,2.4,0.009999999999999787,14.59,-2.1999999999999993,0.012523458495150217,-0.0072113583113387215,0.001920538340890246,0.007131085093567291
2007-03-20,0.007131085093567291,0.02013197095192445,0.006084329938674247,-0.05224590651274852,53.05859913734692,0.2188948437551054,-0.04,-0.010000000000000002,1.71,0.010000000000000009,2.39,-0.009999999999999787,13.27,-1.3200000000000003,0.0046561556349602766,-0.004245539722130653,-0.0033633665339589877,0.017863752256420076
2007-03-21,0.017863752256420076,0.026567027384721706,0.013022802276964533,0.013154588418949231,59.057248330062706,0.2246694815896934,0.02,0.06,1.73,0.020000000000000018,2.39,0.0,12.19,-1.08,0.022456470065089777,0.010053881317877579,-0.004099354667630569,0.019889413438489892
2007-03-22,0.019889413438489892,0.04663128128173914,0.023983584971153233,0.10994312674527862,64.5868663143562,0.23323121132868913,0.02,0.0,1.75,0.020000000000000018,2.43,0.040000000000000036,12.93,0.7400000000000002,-0.007453810245934039,0.0551381224065944,0.00385868077958564,0.004994183844623682
2007-03-23,0.004994183844623682,0.065712685234497,0.02641694795410318,0.1961400143030012,65.8496730743453,0.2335793167422084,0.02,0.0,1.75,0.0,2.43,0.0,12.95,0.019999999999999574,0.0007986930901981491,0.014182295758687001,0.0022840666298233597,0.006950218280528545
2007-03-26,0.006950218280528545,0.05682865291362977,0.027417297428396773,0.27770362917810587,67.59202984923567,0.23386906553450842,0.04,0.02,1.75,0.0,2.44,0.009999999999999787,13.16,0.21000000000000085,0.010109849251654273,0.011397062472764471,-0.002404425298801967,0.0018123408865415424
2007-03-27,0.0018123408865415424,0.051509908706603956,0.06987509474664254,0.3427020849443174,68.05177487282046,0.17345741805578638,0.04,0.0,1.76,0.010000000000000009,2.46,0.020000000000000018,13.48,0.3200000000000003,-0.011853275525013989,0.019399405965070664,-0.0008429165409672201,-0.0001646226030549865
2007-03-28,-0.0001646226030549865,0.033481533847128674,0.06530711848531752,0.3893340866421262,67.95739184452205,0.17389702432524337,0.09,0.049999999999999996,1.78,0.020000000000000018,2.45,-0.009999999999999787,14.98,1.5,-0.0013823713504071253,0.017783142326287395,0.0002409058069950318,0.006236685240662316
2007-03-29,0.006236685240662316,0.01982880564930103,0.07471226263439289,0.43614881974847464,69.67836968937226,0.17248071551021266,0.06,-0.03,1.74,-0.040000000000000036,2.46,0.009999999999999787,15.14,0.16000000000000014,-0.0023325325831731725,0.03056838885847468,0.0007223694029508692,-0.01383877109997035
2007-03-30,-0.01383877109997035,0.0009958507047069212,0.07275622424012566,0.4353253631252656,61.779383354934886,0.17495195651266057,0.07,0.010000000000000009,1.75,0.010000000000000009,2.44,-0.020000000000000018,14.64,-0.5,-0.00014596409309239043,-0.002423509214055519,-0.0019274792137776,0.009740068747538367
2007-04-02,0.009740068747538367,0.003785701171716826,0.0941608487525948,0.4525686040828596,64.79793705240704,0.1664106671516271,0.05,-0.020000000000000004,1.74,-0.010000000000000009,2.44,0.0,14.53,-0.11000000000000121,0.016575964920742772,0.001363946562894979,-0.0007237636021612896,0.006223406919003341
2007-04-03,0.006223406919003341,0.00819676720417849,0.08160855882916532,0.4756373335615116,66.62613808311585,0.15809400751661587,0.04,-0.010000000000000002,1.73,-0.010000000000000009,2.42,-0.020000000000000018,13.46,-1.0699999999999985,0.012980711472721057,-0.022049584162098648,0.003373090777985519,0.0016313217320840971
2007-04-04,0.0016313217320840971,0.009992711539317738,0.07091578091610073,0.4921635309187309,67.11021893431078,0.15522920934773093,0.05,0.010000000000000002,1.74,0.010000000000000009,2.43,0.010000000000000231,13.24,-0.22000000000000064,0.013094168080224474,-0.0029459669340733776,-0.002287641717664978,0.006498804351166163
2007-04-05,0.006498804351166163,0.010254830649821724,0.06870372879301859,0.5149938048491016,69.04439250607449,0.15444962838871845,0.05,0.0,1.74,0.0,2.46,0.029999999999999805,13.23,-0.009999999999999787,-0.002591128590030006,-0.0021762794225955173,-0.003380829107704184,0.0
2007-04-06,0.0,0.02409360174979186,0.07304967218256593,0.5270118963347308,69.04439250607449,0.1523011607275352,0.01,-0.04,1.71,-0.030000000000000027,2.49,0.03000000000000025,13.23,0.0,0.0,0.0,0.0037423837967888772,-0.003731650310698109
2007-04-09,-0.003731650310698109,0.010621882691555505,0.0707127222374174,0.5215145640646703,66.43887529872099,0.15354912799488793,0.02,0.01,1.72,0.010000000000000009,2.48,-0.010000000000000231,13.14,-0.08999999999999986,0.0006308927341148956,-0.04373759046743561,0.0013005155727333353,0.015003911374198181
2007-04-10,0.015003911374198181,0.019402387146750327,0.09924103400945732,0.547281158279695,71.17548253892615,0.14464379874022185,0.02,0.0,1.72,0.0,2.46,-0.020000000000000018,12.68,-0.46000000000000085,0.010526046091188469,0.006643466061194813,-0.004752665729406517,-0.00610345614602538
2007-04-11,-0.00610345614602538,0.011667609268640832,0.08170888203980908,0.5465152938238944,67.01369627543949,0.14760545741210748,0.01,-0.01,1.71,-0.010000000000000009,2.46,0.0,13.49,0.8100000000000005,-0.005911621347358618,0.0009685230781305052,-0.0003990929758185572,0.015189355903567323
2007-04-12,0.015189355903567323,0.02035816082104191,0.0970730784019037,0.576478524876201,71.50026983346554,0.151741246947496,0.01,0.0,1.71,0.0,2.46,0.0,12.71,-0.7799999999999994,0.0015334219217167102,0.030038015213895722,-0.0036597229407597017,0.00047592608179998047
2007-04-13,0.00047592608179998047,0.020834086902842053,0.11163622459183782,0.5945462674399593,71.63148982349983,0.13557542166267975,0.0,-0.01,1.7,-0.010000000000000009,2.45,-0.009999999999999787,12.2,-0.5100000000000016,0.023676260797604647,-0.003764710328796997,-0.0029179706779538226,0.005851206699272681
2007-04-16,0.005851206699272681,0.03041694391281284,0.10165318068971477,0.6162557173980012,73.26635726494983,0.13008244528772367,0.0,0.0,1.68,-0.020000000000000018,2.44,-0.010000000000000231,11.98,-0.21999999999999886,0.00738660899293963,0.0,-0.0006820867245361827,-0.005692614993286458
2007-04-17,-0.005692614993286458,0.009720417545328229,0.08882948060286089,0.612299698790796,69.09408766954472,0.13526520039437925,0.01,0.01,1.68,0.0,2.4,-0.040000000000000036,12.14,0.16000000000000014,0.0,-0.007730574114855233,-0.0029529502129488107,-0.003494840729494419
2007-04-18,-0.003494840729494419,0.012329032961859027,0.0674708876169463,0.59370237482457,66.59814414607908,0.12821884387367086,0.02,0.01,1.67,-0.010000000000000009,2.4,0.0,12.42,0.27999999999999936,0.0,0.0,-0.0010759657218118287,-0.014102797838752597
